This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
  1985,   24.05,   27.81,   33.31,   34.32,   32.35,   29.89,   20.74,   26.30,   29.07,   32.37,   34.28,   33.69,   35.43,   39.26,   21.88
  1986,   12.52,   24.06,   28.01,   14.66,    1.20,    6.37,   16.01,   33.03,   17.34,   28.76,   27.16,   18.25,   11.26,    1.82,    0.05
  1987,    9.38,    4.15,    4.51,    4.24,    0.52,    3.61,   12.70,    4.22,    3.73,    4.77,    4.74,    6.12,    0.41,    2.58,   -1.73
  1988,   21.17,   18.84,   15.79,   13.97,   21.94,   16.69,   22.95,   21.33,   17.36,   19.21,   12.20,   13.13,   15.52,   21.79,   22.08
  1989,   27.38,   35.46,   35.61,   20.27,   19.86,   23.18,   29.52,   39.98,   32.97,   42.48,   25.18,   26.89,   15.14,   20.77,   18.28
  1990,   -2.95,   -0.74,   -0.96,   -2.11,  -11.56,  -13.27,   -0.04,   -1.58,    0.25,    1.06,   -4.30,   -8.37,    3.67,   -6.95,  -17.48
  1991,   36.51,   25.26,   25.04,   41.39,   44.09,   37.25,   37.44,   28.90,   23.15,   19.20,   33.75,   38.20,   44.55,   45.50,   44.21
  1992,    8.95,    4.48,    5.00,    8.35,   10.01,   10.14,    8.29,    2.13,    6.66,    2.47,    7.80,    7.25,    9.04,   11.48,    5.83
  1993,   16.90,   12.99,   12.45,    4.54,    2.59,   16.67,   17.09,   12.69,   13.89,    9.81,   15.33,    8.37,    2.01,    4.45,    0.31
  1994,    1.65,    6.29,    0.08,    1.08,   -1.84,    1.51,    1.60,    6.23,    4.17,   -0.10,    0.31,    0.13,    1.72,    1.17,   -6.37
  1995,   38.28,   38.56,   32.48,   31.87,   26.26,   31.88,   41.45,   35.42,   42.46,   30.23,   34.54,   26.91,   36.87,   30.15,   20.01
  1996,   13.32,   20.71,   17.40,   27.84,   11.16,   15.34,   12.94,   24.28,   16.22,   18.41,   16.40,   23.40,   34.74,   10.46,   12.84
  1997,   21.55,   32.28,   26.88,   29.10,   15.47,   32.55,   15.23,   29.35,   32.61,   28.06,   25.01,   32.75,   24.64,   11.71,   22.13
  1998,   35.18,   25.89,   23.32,   35.73,   14.87,   27.40,   42.13,   25.59,   23.35,   15.75,   29.09,   27.96,   43.24,   10.49,   19.14
  1999,   38.78,   26.11,   15.39,   24.19,   23.04,   29.56,   42.96,   22.78,   30.27,   18.13,   10.60,   23.58,   24.01,   16.63,   27.89
  2000,  -22.08,  -15.99,   -2.41,   -3.61,  -14.28,  -25.51,  -21.62,  -27.62,    1.88,   -2.70,   -3.07,   -5.65,    0.56,   10.11,  -39.14
  2001,  -11.69,  -11.39,  -10.69,  -17.91,  -12.69,   -8.29,  -13.38,   -7.83,  -16.03,   -5.23,  -16.76,  -22.00,  -13.58,  -11.64,  -12.77
  2002,  -22.64,  -23.71,  -19.96,  -17.65,  -30.51,  -23.03,  -22.41,  -20.59,  -25.37,   -9.82,  -25.64,  -17.40,  -16.43,  -31.74,  -29.05
  2003,   33.65,   28.77,   23.25,   36.71,   32.07,   32.77,   34.51,   33.37,   24.91,   24.16,   22.78,   38.80,   33.70,   32.40,   32.06
  2004,   12.44,   12.64,    7.38,   12.58,   14.77,   17.69,    7.99,   13.17,   12.22,   10.98,    5.04,   10.90,   14.43,   11.77,   17.97
  2005,    8.84,    2.75,    9.46,    4.64,   11.77,    6.76,   10.67,    6.05,   -0.65,   10.19,    7.81,   -1.00,   13.00,   13.89,    9.35
  2006,   14.45,   15.98,   11.72,   15.03,   19.04,   11.33,   17.54,   14.52,   16.64,   12.54,   11.98,   14.76,   14.98,   14.28,   25.45
  2007,   20.11,   10.13,   12.86,    9.87,    7.24,    9.68,   26.09,    8.64,   11.38,   12.28,   13.00,   12.07,    7.42,   11.34,    2.81
  2008,  -46.51,  -33.84,  -29.59,  -32.23,  -28.12,  -47.86,  -47.23,  -41.62,  -28.06,  -30.51,  -28.40,  -33.39,  -31.31,  -24.29,  -35.08
  2009,   45.23,   26.13,   26.38,   35.45,   35.71,   47.93,   43.47,   33.16,   23.52,   24.06,   29.31,   35.33,   35.65,   31.08,   45.04
  2010,   24.38,   20.47,   11.00,   19.58,   21.16,   33.49,   19.01,   18.02,   22.63,   18.39,    7.05,   19.11,   20.66,   26.97,   15.35
  2011,    8.04,   10.87,    3.76,    4.80,   -5.29,    4.05,   11.25,   14.13,    7.86,   10.42,    0.23,    5.80,    2.87,   -4.25,   -6.67
  2012,   14.57,   13.32,   16.16,   16.16,   12.55,   19.78,   11.30,    5.83,   17.79,   16.18,   15.98,   16.27,   16.05,   13.98,    9.77
  2013,   26.46,   36.80,   33.33,   33.13,   41.09,   42.52,   18.12,   34.66,   38.48,   33.32,   33.33,   34.09,   32.21,   33.99,   55.81
  2014,    7.56,   17.40,   10.19,   13.02,   10.91,    1.66,   10.69,    9.31,   22.02,   13.16,    7.35,   11.39,   15.51,    8.29,   14.78
  2015,    9.32,    5.13,   -3.27,   -6.16,   -5.67,   12.55,    6.39,   -3.59,   12.59,   -0.16,   -6.69,   -6.31,   -6.10,   -8.57,   -3.05
  2016,    8.01,    8.69,   15.23,   14.75,   14.34,   10.14,    6.88,    9.40,    8.40,   11.74,   20.20,   16.77,   10.61,   14.05,   15.54
  2017,   27.29,   27.88,   21.87,   21.01,   20.81,   33.13,   21.00,   29.76,   25.30,   22.30,   20.89,   20.91,   21.34,   18.99,   22.93
  2018,    7.77,   -0.55,  -10.99,   -0.83,  -10.34,   11.51,    1.21,    2.32,   -4.52,   -8.89,  -13.06,    0.55,   -2.31,  -13.39,   -6.11
  2019,   39.54,   28.60,   27.29,   24.16,   31.75,   32.58,   43.59,   25.99,   28.37,   23.21,   33.27,   22.03,   24.62,   33.57,   25.76
  2020,   28.10,   22.42,   24.42,   28.61,   40.28,   21.69,   33.51,   21.08,   20.93,   14.51,   39.27,   32.97,   19.36,   14.66,   57.16
  2021,   25.71,   33.64,   22.70,   11.37,   18.71,    9.81,   41.19,   30.16,   36.90,   23.61,   21.03,   14.66,   10.32,   26.03,   10.27
  2022,  -24.17,  -18.72,  -21.72,  -16.67,  -18.29,  -21.70,  -26.08,  -20.30,  -16.83,  -20.20,  -23.62,  -11.13,  -21.70,  -13.27,  -21.98
  2023,   28.28,   21.75,   35.60,   30.34,   25.60,   21.17,   35.65,   16.16,   25.37,   40.62,   29.07,   39.14,   15.41,   25.54,   25.42
  2024,   21.71,   24.23,   23.37,   43.84,   17.76,   18.33,   28.00,   33.70,    9.30,   19.00,   24.88,   51.24,   10.30,   19.61,   17.29
  2025,   29.93,    7.78,    5.95,   29.72,   20.93,   35.97,   24.18,    0.23,   14.03,    0.81,    9.70,   23.87,   28.73,   12.28,   19.97


  Equal Weighted Returns -- Annual from January to December
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
  1964,   24.69,   21.72,   19.94,   18.73,   16.60,   22.11,   27.55,   22.30,   21.19,   25.42,   14.34,   17.80,   19.57,   16.79,   15.79
  1965,   45.52,   32.51,   29.24,   36.26,   45.39,   48.66,   41.34,   32.16,   32.82,   26.92,   30.95,   32.03,   40.21,   44.82,   45.81
  1966,   -3.28,   -9.51,   -8.45,   -5.90,   -6.01,   -4.31,   -2.04,   -8.36,  -10.56,   -9.08,   -7.97,   -3.50,   -8.45,   -7.54,   -4.81
  1967,   94.75,   58.37,   52.24,   78.89,   93.95,  113.34,   71.18,   57.42,   58.38,   44.58,   58.88,   69.08,   88.54,   81.98,  104.33
  1968,   53.15,   35.53,   33.28,   35.52,   28.73,   60.26,   43.05,   32.46,   37.89,   34.36,   32.11,   35.74,   35.29,   27.68,   29.50
  1969,  -26.78,  -19.96,  -21.36,  -22.88,  -30.63,  -29.31,  -23.79,  -20.49,  -19.44,  -22.23,  -20.67,  -20.99,  -24.55,  -26.84,  -33.64
  1970,  -12.96,   -4.42,   -2.97,  -10.97,  -20.25,  -18.35,   -6.10,   -5.23,   -3.44,    1.06,   -6.43,  -10.25,  -11.58,  -17.05,  -22.84
  1971,   21.86,   19.72,   21.38,   23.47,   22.40,   23.13,   19.88,   21.31,   18.49,   24.04,   18.93,   23.70,   23.24,   22.57,   22.18
  1972,    3.88,    6.88,    9.85,    7.79,   -0.52,   -0.75,   10.01,    6.53,    7.13,    9.66,   10.04,   11.09,    4.57,    3.68,   -3.39
  1973,  -36.43,  -26.91,  -30.79,  -33.80,  -43.34,  -39.91,  -31.37,  -27.05,  -26.81,  -29.92,  -31.39,  -32.56,  -34.98,  -37.79,  -47.06
  1974,  -15.11,  -17.29,  -18.61,  -22.99,  -32.02,  -15.60,  -14.64,  -18.94,  -15.64,  -19.55,  -17.72,  -22.64,  -23.36,  -27.42,  -35.26
  1975,   76.70,   66.67,   72.53,   72.28,   84.76,   82.20,   70.24,   68.43,   64.83,   70.12,   75.08,   68.81,   75.58,   79.05,   88.98
  1976,   55.32,   44.01,   48.06,   47.63,   51.07,   57.30,   52.60,   44.44,   43.41,   47.26,   48.87,   50.48,   44.82,   57.44,   46.79
  1977,   25.89,   22.75,   17.46,   17.16,   22.71,   25.77,   25.95,   23.80,   21.21,   18.38,   16.38,   17.23,   17.27,   21.47,   23.47
  1978,   31.61,   23.69,   19.14,   21.43,   27.25,   31.74,   31.54,   25.47,   21.70,   18.51,   19.75,   19.68,   22.97,   26.82,   27.43
  1979,   45.59,   38.67,   43.11,   43.51,   40.77,   47.85,   42.15,   41.26,   35.94,   42.73,   43.41,   42.89,   43.88,   42.28,   39.79
  1980,   42.79,   36.66,   36.75,   37.29,   50.99,   44.59,   39.81,   35.32,   37.97,   28.67,   45.04,   31.58,   42.77,   45.28,   54.56
  1981,   -2.90,    7.05,    8.72,    8.00,   -2.06,   -6.61,    2.71,    7.26,    6.43,    9.51,    7.95,    7.30,    8.88,    2.18,   -5.14
  1982,   29.78,   26.74,   30.77,   29.74,   26.49,   30.48,   28.82,   25.48,   28.19,   27.92,   33.11,   25.56,   33.90,   28.72,   24.81
  1983,   42.25,   35.49,   34.73,   39.04,   36.55,   44.55,   39.75,   37.61,   32.93,   38.95,   30.64,   41.61,   37.18,   42.71,   32.55
  1984,  -15.40,   -5.33,    0.63,   -3.80,  -17.86,  -20.81,   -6.45,   -8.01,   -2.38,    2.49,   -1.29,   -1.06,   -6.08,  -10.49,  -21.65
  1985,   13.85,   23.81,   27.61,   28.04,   22.78,    9.65,   20.72,   21.54,   26.22,   28.39,   27.01,   24.08,   31.66,   25.43,   21.26
  1986,    6.98,   12.05,   13.07,   10.08,    1.26,    5.69,    8.88,   13.00,   10.63,   13.42,   12.59,    8.57,   11.47,    5.50,   -1.28
  1987,   -2.86,   -0.17,   -1.91,   -7.42,  -12.79,   -4.11,   -1.51,    0.02,   -0.27,   -3.03,   -1.07,   -3.84,  -10.28,   -6.67,  -16.85
  1988,   22.09,   25.30,   22.00,   25.52,   20.19,   21.49,   22.67,   24.33,   26.28,   26.57,   17.50,   23.17,   27.32,   28.06,   14.86
  1989,   10.24,   24.55,   17.49,   18.32,    6.35,    6.20,   17.48,   22.79,   26.35,   19.54,   15.57,   17.26,   19.17,    6.08,    6.50
  1990,  -21.15,  -14.28,   -6.76,  -14.85,  -23.76,  -25.55,  -14.63,  -14.75,  -13.77,    0.63,  -13.02,  -14.11,  -15.54,  -22.26,  -24.87
  1991,   63.19,   49.14,   45.41,   46.58,   57.84,   68.82,   57.04,   46.59,   52.54,   43.78,   46.94,   40.94,   52.18,   54.94,   60.26
  1992,   34.96,   23.06,   16.25,   23.64,   21.41,   35.36,   30.82,   25.44,   19.71,   13.46,   19.06,   21.82,   25.15,   20.58,   21.65
  1993,   31.91,   23.71,   21.29,   20.28,   21.03,   30.47,   33.78,   26.88,   19.53,   21.40,   21.42,   22.27,   18.49,   14.83,   24.94
  1994,   -2.93,    0.26,    0.33,   -1.55,   -8.26,   -7.24,    2.33,    2.75,   -2.46,   -0.03,    0.74,   -2.51,   -0.79,   -2.22,  -12.62
  1995,   34.73,   34.61,   28.43,   29.56,   23.03,   32.93,   37.93,   34.68,   34.51,   29.90,   27.11,   31.68,   27.46,   24.61,   21.96
  1996,   18.42,   21.69,   17.22,   19.52,   14.00,   19.55,   16.68,   20.07,   23.55,   17.21,   17.21,   26.72,   13.22,   18.14,   10.89
  1997,   12.88,   22.43,   21.28,   20.41,   11.43,    7.99,   20.23,   21.54,   23.44,   22.89,   19.51,   17.42,   23.15,   15.57,    8.46
  1998,    1.50,   -1.99,   -1.03,   -0.04,   -7.20,    2.05,    0.46,   -3.47,   -0.22,   -1.90,   -0.13,    1.91,   -1.69,   -1.02,  -11.29
  1999,   56.97,   42.91,   35.09,   29.96,   33.68,   55.58,   57.97,   48.07,   37.74,   42.57,   28.02,   26.62,   32.82,   32.08,   34.51
  2000,  -18.46,    0.61,    0.70,   -3.37,  -23.88,  -25.16,   -8.12,    3.10,   -1.66,    1.81,   -0.48,   -8.65,    1.85,  -12.95,  -31.65
  2001,   23.79,   26.41,   21.00,   27.86,   30.16,   21.53,   25.20,   25.60,   27.07,   24.52,   17.55,   28.75,   26.92,   28.70,   31.18
  2002,  -17.15,  -19.97,  -18.25,  -14.04,  -19.25,  -16.77,  -17.23,  -22.40,  -17.53,  -18.95,  -17.69,  -16.90,  -11.04,  -13.52,  -23.41
  2003,  100.13,   77.20,   67.27,   69.05,   83.64,  115.90,   82.08,   84.74,   69.19,   68.87,   65.65,   66.55,   71.78,   77.75,   88.19
  2004,   23.08,   22.67,   22.09,   22.59,   21.82,   24.55,   21.83,   20.28,   25.14,   23.44,   20.90,   20.87,   24.20,   19.57,   23.32
