This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198511,   0.909,   1.627,   2.517,   4.211,  11.821,   0.699,   1.124,   1.450,   1.867,   2.295,   2.844,   3.621,   4.842,   7.098,  17.021
198512,   1.018,   1.868,   2.773,   4.452,  12.443,   0.793,   1.286,   1.670,   2.098,   2.570,   3.129,   3.890,   5.112,   7.520,  18.607
198601,   1.071,   2.029,   2.964,   4.641,  13.162,   0.812,   1.373,   1.817,   2.249,   2.702,   3.260,   4.038,   5.384,   7.400,  21.362
198602,   1.332,   2.236,   3.329,   5.028,  14.554,   1.036,   1.587,   2.043,   2.538,   3.063,   3.640,   4.447,   5.685,   8.091,  23.753
198603,   1.447,   2.481,   3.592,   5.321,  15.537,   1.097,   1.756,   2.249,   2.755,   3.311,   3.913,   4.726,   6.006,   8.512,  25.832
198604,   1.617,   2.686,   3.761,   5.528,  14.912,   1.182,   1.946,   2.443,   2.923,   3.481,   4.140,   4.953,   6.361,   8.945,  23.894
198605,   1.635,   2.816,   4.005,   5.670,  15.231,   1.260,   2.050,   2.619,   3.083,   3.667,   4.326,   5.153,   6.471,   9.030,  23.838
198606,   1.559,   2.662,   3.713,   5.522,  14.408,   1.224,   1.863,   2.445,   2.910,   3.418,   4.049,   4.931,   6.272,   8.543,  21.851
198607,   1.385,   2.359,   3.364,   4.960,  13.834,   1.099,   1.570,   2.143,   2.590,   3.123,   3.725,   4.503,   5.631,   7.759,  21.006
198608,   1.432,   2.564,   3.751,   5.558,  14.506,   1.144,   1.705,   2.296,   2.878,   3.464,   4.098,   5.012,   6.236,   8.538,  22.865
198609,   1.513,   2.726,   4.083,   6.161,  16.026,   1.255,   1.861,   2.438,   3.018,   3.780,   4.484,   5.396,   6.919,   9.609,  24.682
198610,   1.948,   3.104,   4.514,   6.896,  17.222,   1.541,   2.278,   2.810,   3.440,   4.152,   5.032,   6.143,   7.836,  10.755,  25.508
198611,   1.843,   2.803,   4.109,   6.215,  15.904,   1.421,   2.061,   2.564,   3.051,   3.742,   4.609,   5.545,   6.970,   9.566,  24.470
198612,   1.708,   2.756,   4.018,   6.098,  15.396,   1.337,   1.935,   2.449,   3.047,   3.731,   4.425,   5.371,   6.817,   9.648,  23.646
198701,   1.235,   2.125,   3.211,   5.199,  14.401,   0.931,   1.472,   1.923,   2.495,   2.982,   3.621,   4.552,   5.820,   8.667,  23.662
198702,   1.565,   2.638,   3.776,   5.750,  15.342,   1.194,   1.897,   2.427,   2.911,   3.512,   4.144,   5.111,   6.650,   9.259,  22.980
198703,   1.577,   2.679,   3.790,   5.893,  15.616,   1.142,   1.900,   2.442,   3.016,   3.502,   4.159,   5.196,   6.568,   9.296,  23.260
198704,   1.413,   2.592,   3.765,   5.824,  15.833,   1.015,   1.779,   2.393,   2.961,   3.523,   4.208,   5.080,   6.657,   9.245,  21.795
198705,   1.839,   2.976,   4.172,   5.989,  14.927,   1.354,   2.106,   2.724,   3.292,   3.868,   4.598,   5.428,   6.661,   9.077,  21.806
198706,   1.926,   3.100,   4.198,   5.979,  14.180,   1.329,   2.179,   2.816,   3.351,   3.891,   4.634,   5.496,   6.830,   8.999,  22.005
198707,   1.793,   2.871,   3.906,   5.570,  13.491,   1.382,   2.083,   2.626,   3.107,   3.668,   4.262,   5.040,   6.301,   8.606,  20.729
198708,   1.292,   2.305,   3.243,   4.955,  13.038,   1.022,   1.577,   2.045,   2.541,   2.987,   3.587,   4.375,   5.600,   7.790,  19.335
198709,   1.259,   2.219,   3.061,   4.661,  12.338,   0.993,   1.484,   1.987,   2.431,   2.792,   3.384,   4.069,   5.313,   7.562,  18.453
198710,   1.495,   2.438,   3.538,   5.215,  13.303,   1.024,   1.730,   2.199,   2.699,   3.259,   3.808,   4.606,   5.878,   8.199,  18.810
198711,   6.562,  11.695,  17.526,  24.394,  42.700,   4.351,   7.883,  10.664,  12.981,  15.575,  19.456,  22.540,  27.093,  34.734,  55.170
198712,   7.052,  12.829,  19.215,  27.313,  48.704,   4.691,   8.665,  11.596,  14.522,  17.380,  21.596,  25.001,  30.734,  39.313,  61.307
198801,   8.023,  14.967,  22.188,  30.601,  54.306,   5.324,   9.810,  12.785,  16.566,  20.051,  23.913,  28.054,  34.101,  44.359,  70.814
198802,   2.880,   5.729,   8.672,  12.532,  30.461,   1.956,   3.767,   5.132,   6.590,   7.965,   9.552,  11.345,  14.079,  19.801,  45.259
198803,   2.517,   4.848,   7.145,  10.596,  27.782,   1.622,   3.122,   4.283,   5.473,   6.603,   7.849,   9.592,  12.129,  17.060,  39.655
198804,   1.765,   3.269,   4.998,   7.719,  20.648,   1.179,   2.144,   2.938,   3.755,   4.567,   5.686,   6.878,   8.864,  12.379,  30.930
198805,   1.526,   2.840,   4.086,   6.420,  17.749,   1.067,   1.757,   2.422,   3.092,   3.786,   4.508,   5.769,   7.439,  10.589,  28.271
198806,   1.412,   2.576,   3.852,   5.872,  16.557,   0.937,   1.653,   2.233,   2.869,   3.503,   4.330,   5.282,   6.762,   9.945,  27.566
198807,   1.376,   2.416,   3.577,   5.363,  16.856,   0.885,   1.609,   2.135,   2.646,   3.300,   3.945,   4.743,   6.143,   9.220,  30.414
198808,   1.137,   2.116,   3.214,   4.797,  15.599,   0.789,   1.370,   1.842,   2.358,   2.957,   3.490,   4.287,   5.517,   8.494,  29.632
198809,   1.034,   1.856,   2.943,   4.480,  15.327,   0.693,   1.221,   1.622,   2.099,   2.640,   3.227,   3.940,   5.187,   7.989,  30.861
198810,   0.864,   1.572,   2.558,   4.052,  12.970,   0.601,   1.022,   1.404,   1.828,   2.350,   2.845,   3.510,   4.688,   7.342,  24.126
198811,   0.875,   1.627,   2.572,   3.989,  16.826,   0.616,   1.058,   1.471,   1.893,   2.335,   2.889,   3.506,   4.730,   7.567,  28.342
198812,   0.857,   1.542,   2.466,   4.005,  17.558,   0.562,   1.009,   1.377,   1.740,   2.215,   2.767,   3.401,   4.717,   7.678,  30.591
198901,   0.895,   1.595,   2.497,   4.194,  16.782,   0.589,   1.034,   1.374,   1.746,   2.226,   2.795,   3.511,   4.969,   8.081,  28.352
198902,   0.851,   1.499,   2.367,   4.162,  15.645,   0.620,   0.993,   1.356,   1.686,   2.110,   2.697,   3.517,   5.014,   8.047,  28.402
198903,   0.841,   1.489,   2.355,   4.184,  15.534,   0.634,   1.001,   1.303,   1.682,   2.104,   2.711,   3.456,   5.068,   8.218,  24.836
198904,   0.837,   1.452,   2.387,   4.081,  14.690,   0.562,   0.992,   1.297,   1.648,   2.133,   2.713,   3.514,   4.946,   7.958,  24.600
198905,   0.838,   1.493,   2.395,   4.043,  13.492,   0.580,   0.991,   1.331,   1.672,   2.093,   2.711,   3.485,   4.808,   7.709,  24.503
198906,   0.808,   1.425,   2.205,   3.853,  13.012,   0.599,   0.967,   1.288,   1.616,   1.972,   2.541,   3.252,   4.531,   7.338,  24.282
198907,   0.862,   1.548,   2.290,   3.834,  13.017,   0.605,   0.986,   1.365,   1.713,   2.084,   2.610,   3.320,   4.431,   7.434,  23.602
198908,   0.908,   1.616,   2.391,   4.047,  13.119,   0.642,   1.066,   1.464,   1.824,   2.154,   2.705,   3.428,   4.556,   7.351,  21.565
198909,   0.953,   1.681,   2.552,   4.160,  12.646,   0.650,   1.123,   1.528,   1.862,   2.356,   2.856,   3.509,   4.825,   7.226,  21.288
198910,   0.941,   1.591,   2.395,   3.952,  12.890,   0.599,   1.114,   1.431,   1.771,   2.180,   2.674,   3.304,   4.627,   7.273,  21.478
198911,   1.081,   2.021,   3.265,   5.164,  15.308,   0.699,   1.340,   1.798,   2.259,   2.887,   3.608,   4.498,   5.982,   9.367,  25.378
198912,   1.079,   2.062,   3.259,   5.425,  16.245,   0.730,   1.334,   1.789,   2.306,   2.922,   3.628,   4.676,   6.260,  10.031,  28.273
199001,   1.258,   2.292,   3.443,   5.886,  17.766,   0.789,   1.487,   2.021,   2.564,   3.114,   3.764,   5.205,   6.957,  10.944,  34.132
199002,   1.262,   2.077,   3.123,   5.298,  17.262,   0.825,   1.408,   1.856,   2.311,   2.831,   3.537,   4.557,   6.395,  10.515,  37.489
199003,   1.244,   2.140,   3.321,   5.629,  18.965,   0.862,   1.394,   1.861,   2.434,   3.025,   3.753,   4.689,   6.652,  11.355,  36.925
199004,   1.122,   1.993,   3.142,   5.356,  17.849,   0.833,   1.296,   1.808,   2.204,   2.804,   3.610,   4.490,   6.391,  10.999,  32.491
199005,   1.029,   1.755,   2.906,   4.739,  17.242,   0.722,   1.212,   1.572,   2.020,   2.591,   3.260,   4.096,   5.872,  10.064,  33.666
199006,   1.012,   1.738,   2.813,   4.690,  16.216,   0.730,   1.180,   1.566,   1.971,   2.514,   3.183,   4.128,   5.666,   9.527,  30.229
199007,   1.025,   1.797,   2.862,   5.042,  17.380,   0.745,   1.203,   1.601,   2.019,   2.568,   3.320,   4.223,   5.966,   9.923,  32.444
199008,   1.129,   1.990,   3.085,   5.578,  17.600,   0.831,   1.317,   1.720,   2.203,   2.717,   3.503,   4.707,   6.549,  10.699,  30.548
199009,   1.638,   2.950,   4.523,   7.642,  21.087,   1.135,   1.889,   2.631,   3.276,   4.130,   5.090,   6.811,   9.092,  13.779,  36.770
199010,   1.913,   3.338,   5.094,   8.841,  25.273,   1.277,   2.214,   2.996,   3.757,   4.673,   5.801,   7.623,  10.507,  15.663,  43.903
199011,   2.016,   4.035,   6.211,  10.777,  31.985,   1.412,   2.451,   3.491,   4.473,   5.642,   7.278,   9.307,  12.766,  20.123,  55.296
199012,   1.906,   3.624,   6.222,  11.104,  31.527,   1.223,   2.324,   3.228,   4.234,   5.670,   7.213,   9.573,  13.199,  20.376,  63.896
199101,   1.666,   3.465,   5.989,  11.326,  33.716,   1.173,   1.998,   2.988,   4.044,   5.315,   7.017,   9.393,  13.310,  21.594,  71.552
199102,   1.623,   3.320,   5.667,  10.320,  35.787,   1.076,   1.902,   2.932,   3.870,   5.026,   6.502,   8.831,  12.506,  21.264,  77.804
199103,   1.965,   3.595,   5.898,  10.631,  38.055,   1.091,   2.201,   3.216,   4.082,   5.239,   6.894,   9.128,  13.228,  22.742,  87.863
199104,   1.872,   3.566,   5.833,   9.994,  35.158,   1.116,   2.205,   3.129,   4.124,   5.164,   6.666,   8.684,  12.228,  21.981,  77.974
199105,   1.720,   3.221,   5.342,   9.136,  28.628,   1.083,   1.998,   2.898,   3.704,   4.613,   6.054,   7.790,  10.962,  18.109,  57.143
199106,   1.338,   2.541,   4.057,   6.998,  20.730,   0.911,   1.580,   2.245,   2.963,   3.714,   4.714,   6.146,   8.496,  13.255,  41.257
199107,   1.327,   2.406,   3.783,   6.301,  18.983,   0.893,   1.524,   2.118,   2.745,   3.377,   4.472,   5.620,   7.545,  12.169,  37.467
199108,   1.267,   2.306,   3.534,   6.152,  18.741,   0.755,   1.427,   1.980,   2.610,   3.214,   3.974,   5.241,   7.376,  12.048,  38.008
199109,   1.207,   2.266,   3.600,   6.208,  20.859,   0.839,   1.383,   1.977,   2.494,   3.204,   4.038,   5.252,   7.393,  12.468,  40.925
199110,   1.089,   2.104,   3.529,   6.102,  20.717,   0.787,   1.288,   1.868,   2.406,   3.144,   4.001,   5.251,   7.257,  12.401,  40.709
199111,   1.109,   2.279,   3.852,   6.642,  21.589,   0.726,   1.370,   2.047,   2.672,   3.492,   4.342,   5.707,   7.884,  12.775,  38.920
199112,   1.205,   2.314,   3.873,   7.061,  22.526,   0.837,   1.486,   2.087,   2.705,   3.497,   4.481,   6.080,   8.254,  13.343,  38.337
199201,   1.430,   2.812,   4.979,   8.594,  23.894,   0.995,   1.712,   2.504,   3.405,   4.394,   5.734,   7.468,   9.646,  14.860,  41.813
199202,   1.690,   3.331,   5.511,   9.065,  28.003,   1.200,   2.021,   2.926,   3.932,   4.969,   6.118,   7.948,  10.591,  16.938,  49.998
199203,   1.650,   3.236,   5.367,   8.811,  27.322,   1.087,   1.936,   2.889,   3.804,   4.772,   6.093,   7.748,  10.619,  16.461,  48.284
199204,   1.302,   2.672,   4.391,   7.497,  21.880,   0.959,   1.643,   2.396,   3.122,   3.884,   4.939,   6.727,   8.729,  12.997,  35.523
199205,   1.262,   2.546,   4.161,   6.986,  19.406,   0.863,   1.535,   2.266,   2.918,   3.691,   4.779,   6.126,   7.957,  12.441,  30.328
199206,   1.218,   2.366,   3.818,   6.354,  18.054,   0.740,   1.433,   2.115,   2.707,   3.411,   4.333,   5.539,   7.577,  11.410,  27.524
199207,   1.255,   2.497,   3.988,   6.788,  19.456,   0.760,   1.517,   2.151,   2.820,   3.466,   4.546,   5.868,   7.801,  11.994,  29.700
199208,   1.070,   2.134,   3.532,   6.208,  20.177,   0.692,   1.347,   1.857,   2.496,   3.179,   3.932,   5.325,   7.458,  11.513,  32.457
199209,   1.003,   2.047,   3.545,   6.094,  19.940,   0.684,   1.241,   1.780,   2.353,   3.137,   3.968,   5.253,   7.286,  10.893,  33.776
199210,   0.911,   1.929,   3.224,   5.728,  18.596,   0.644,   1.165,   1.713,   2.281,   2.851,   3.699,   4.957,   6.595,   9.896,  31.354
199211,   0.969,   1.963,   3.278,   5.875,  19.086,   0.626,   1.150,   1.686,   2.332,   2.941,   3.887,   5.114,   6.614,  10.430,  34.684
199212,   1.001,   2.042,   3.435,   6.257,  21.489,   0.730,   1.258,   1.817,   2.372,   3.058,   3.988,   5.267,   7.260,  11.675,  34.957
199301,   0.984,   1.943,   3.377,   6.031,  21.058,   0.691,   1.160,   1.710,   2.204,   2.963,   3.854,   4.948,   7.189,  11.351,  36.810
199302,   1.009,   1.916,   3.272,   6.215,  21.483,   0.717,   1.251,   1.693,   2.220,   2.890,   3.968,   5.217,   7.331,  11.434,  35.470
199303,   1.173,   2.344,   3.842,   6.777,  20.147,   0.824,   1.439,   2.091,   2.723,   3.452,   4.339,   5.679,   7.758,  11.530,  32.169
199304,   1.174,   2.312,   3.786,   6.727,  19.114,   0.806,   1.402,   2.023,   2.710,   3.371,   4.364,   5.743,   7.819,  11.552,  28.857
199305,   1.264,   2.506,   4.113,   6.994,  18.237,   0.921,   1.554,   2.203,   2.815,   3.588,   4.679,   5.963,   8.046,  11.660,  28.180
199306,   1.085,   2.202,   3.585,   6.105,  16.295,   0.753,   1.312,   1.946,   2.497,   3.214,   4.098,   5.354,   7.259,  10.461,  27.218
199307,   1.088,   2.156,   3.557,   5.851,  16.878,   0.798,   1.299,   1.955,   2.471,   3.202,   4.041,   5.165,   6.887,  10.209,  29.131
199308,   1.007,   1.983,   3.189,   5.315,  17.118,   0.704,   1.264,   1.751,   2.283,   2.951,   3.541,   4.636,   6.333,   9.494,  27.044
199309,   0.947,   1.912,   3.144,   5.174,  16.350,   0.584,   1.193,   1.664,   2.150,   2.790,   3.536,   4.463,   6.100,   9.419,  25.619
199310,   0.929,   1.842,   3.069,   5.159,  16.323,   0.617,   1.179,   1.638,   2.112,   2.769,   3.501,   4.439,   6.153,   9.577,  25.019
199311,   0.944,   1.937,   3.121,   5.351,  16.019,   0.641,   1.255,   1.742,   2.254,   2.776,   3.505,   4.575,   6.385,   9.413,  23.921
199312,   1.183,   2.176,   3.354,   5.626,  15.658,   0.872,   1.419,   1.920,   2.427,   3.040,   3.814,   4.833,   6.519,   9.405,  22.726
199401,   1.143,   2.149,   3.309,   5.326,  14.859,   0.909,   1.398,   1.889,   2.395,   3.022,   3.736,   4.658,   6.168,   8.814,  21.226
199402,   1.078,   2.062,   3.214,   5.189,  14.463,   0.842,   1.406,   1.857,   2.342,   2.909,   3.581,   4.576,   5.891,   8.582,  21.296
199403,   1.095,   2.074,   3.227,   5.093,  14.274,   0.902,   1.424,   1.821,   2.294,   2.920,   3.618,   4.497,   5.736,   8.332,  21.418
199404,   1.200,   2.172,   3.278,   5.223,  14.326,   0.974,   1.497,   1.961,   2.419,   2.957,   3.692,   4.554,   5.979,   8.181,  20.713
199405,   1.339,   2.391,   3.551,   5.893,  15.574,   1.106,   1.646,   2.118,   2.659,   3.223,   4.078,   5.057,   6.654,   9.169,  20.919
199406,   1.432,   2.460,   3.577,   5.756,  16.547,   1.192,   1.730,   2.205,   2.711,   3.294,   4.067,   5.099,   6.553,   9.413,  22.129
199407,   1.365,   2.239,   3.268,   5.092,  16.219,   1.089,   1.567,   1.974,   2.452,   2.943,   3.669,   4.556,   6.106,   9.010,  22.768
199408,   1.170,   2.019,   2.980,   4.705,  15.468,   0.976,   1.401,   1.792,   2.241,   2.706,   3.225,   4.134,   5.393,   8.130,  22.604
199409,   1.007,   1.697,   2.740,   4.493,  14.725,   0.773,   1.217,   1.557,   1.950,   2.491,   3.018,   3.940,   5.247,   7.671,  21.964
199410,   0.969,   1.678,   2.638,   4.301,  14.589,   0.769,   1.167,   1.486,   1.910,   2.376,   2.913,   3.753,   4.972,   7.345,  21.513
199411,   1.036,   1.783,   2.727,   4.338,  13.237,   0.854,   1.266,   1.605,   1.951,   2.446,   3.013,   3.722,   4.964,   7.215,  20.350
199412,   1.111,   1.882,   2.774,   4.436,  13.166,   0.864,   1.314,   1.724,   2.085,   2.584,   3.137,   3.926,   5.150,   7.421,  20.152
199501,   1.126,   2.034,   3.143,   4.998,  14.288,   0.898,   1.350,   1.750,   2.309,   2.818,   3.507,   4.388,   5.661,   8.105,  22.737
199502,   1.138,   1.950,   3.121,   5.234,  15.651,   0.843,   1.356,   1.740,   2.286,   2.793,   3.489,   4.474,   5.898,   8.297,  24.281
199503,   1.055,   1.891,   3.039,   5.113,  15.939,   0.801,   1.269,   1.707,   2.199,   2.730,   3.419,   4.421,   6.038,   8.501,  23.910
199504,   0.992,   1.688,   2.705,   4.670,  14.954,   0.713,   1.198,   1.537,   1.928,   2.417,   3.076,   3.947,   5.349,   7.958,  22.171
199505,   0.988,   1.664,   2.670,   4.812,  15.005,   0.714,   1.175,   1.507,   1.892,   2.399,   3.060,   4.092,   5.452,   7.706,  20.967
199506,   0.998,   1.732,   2.746,   4.705,  13.917,   0.749,   1.185,   1.538,   1.920,   2.432,   3.094,   4.047,   5.456,   7.806,  21.099
199507,   1.055,   1.809,   2.779,   4.467,  14.231,   0.819,   1.247,   1.599,   1.996,   2.536,   3.138,   3.899,   5.259,   7.601,  21.591
199508,   1.087,   1.897,   2.944,   4.867,  13.655,   0.790,   1.274,   1.644,   2.135,   2.696,   3.353,   4.171,   5.614,   7.898,  20.525
199509,   0.940,   1.695,   2.775,   4.540,  13.138,   0.724,   1.119,   1.468,   1.958,   2.480,   3.128,   4.015,   5.216,   7.554,  19.213
199510,   0.904,   1.615,   2.757,   4.521,  13.127,   0.649,   1.085,   1.418,   1.890,   2.435,   3.087,   3.987,   5.090,   7.693,  18.467
199511,   0.898,   1.633,   2.726,   4.603,  13.938,   0.668,   1.036,   1.433,   1.880,   2.408,   3.097,   3.925,   5.153,   7.619,  18.438
199512,   1.006,   1.750,   2.848,   5.050,  16.158,   0.690,   1.132,   1.556,   2.110,   2.570,   3.277,   4.183,   5.643,   8.483,  21.130
199601,   1.170,   1.980,   3.056,   5.359,  17.563,   0.791,   1.347,   1.752,   2.302,   2.796,   3.557,   4.615,   6.050,   9.211,  24.679
199602,   1.200,   2.060,   3.278,   5.293,  16.921,   0.844,   1.436,   1.899,   2.395,   2.995,   3.696,   4.738,   6.253,   9.274,  24.786
199603,   1.286,   2.221,   3.370,   5.602,  17.343,   0.945,   1.506,   1.984,   2.481,   3.094,   3.794,   4.824,   6.184,   9.242,  24.199
199604,   1.428,   2.373,   3.387,   5.577,  15.951,   0.935,   1.585,   2.083,   2.574,   3.120,   3.794,   4.831,   6.199,   8.972,  23.056
199605,   1.479,   2.301,   3.311,   5.376,  15.128,   1.026,   1.640,   2.050,   2.529,   3.006,   3.633,   4.641,   6.151,   8.616,  21.570
199606,   1.353,   2.129,   3.178,   5.135,  16.563,   0.993,   1.545,   1.919,   2.408,   2.952,   3.553,   4.544,   5.781,   8.316,  21.877
199607,   1.243,   1.969,   3.013,   4.872,  17.294,   0.923,   1.394,   1.775,   2.173,   2.701,   3.440,   4.259,   5.585,   8.153,  23.121
199608,   1.210,   2.094,   3.296,   5.620,  18.745,   0.949,   1.394,   1.889,   2.305,   2.963,   3.864,   5.011,   6.442,   9.865,  25.258
199609,   1.177,   1.991,   3.303,   5.550,  18.608,   0.928,   1.386,   1.774,   2.315,   2.953,   3.761,   4.894,   6.306,   9.942,  25.195
199610,   1.124,   1.889,   3.241,   5.435,  18.037,   0.810,   1.282,   1.730,   2.237,   2.914,   3.679,   4.808,   6.288,   9.586,  24.077
199611,   0.919,   1.549,   2.686,   4.513,  14.163,   0.678,   1.048,   1.403,   1.839,   2.370,   3.007,   3.787,   5.198,   7.738,  19.164
199612,   0.971,   1.724,   2.738,   4.591,  14.601,   0.727,   1.101,   1.512,   1.971,   2.455,   3.097,   3.997,   5.072,   8.367,  20.725
199701,   1.080,   1.910,   2.955,   4.879,  14.747,   0.808,   1.302,   1.738,   2.142,   2.651,   3.297,   4.058,   5.542,   8.475,  20.256
199702,   1.168,   2.043,   2.988,   4.859,  15.223,   0.876,   1.402,   1.835,   2.336,   2.721,   3.470,   4.314,   5.546,   8.622,  20.687
199703,   1.257,   2.160,   3.185,   5.116,  15.174,   0.879,   1.504,   1.937,   2.344,   2.908,   3.557,   4.408,   5.758,   8.755,  20.380
199704,   1.196,   2.204,   3.318,   5.119,  15.992,   0.837,   1.427,   2.019,   2.466,   2.896,   3.618,   4.671,   6.094,   9.515,  21.441
199705,   1.275,   2.348,   3.598,   5.588,  16.047,   0.929,   1.549,   2.095,   2.579,   3.271,   3.892,   4.878,   6.679,   9.562,  22.069
199706,   1.375,   2.435,   3.614,   5.488,  15.986,   1.032,   1.642,   2.185,   2.627,   3.275,   3.934,   4.886,   6.418,   9.793,  23.447
199707,   1.460,   2.420,   3.590,   5.382,  15.084,   1.083,   1.718,   2.162,   2.579,   3.161,   4.014,   4.716,   5.975,   9.006,  21.501
199708,   1.318,   2.181,   3.298,   4.984,  13.396,   0.943,   1.534,   1.990,   2.458,   3.003,   3.611,   4.465,   5.646,   7.922,  18.214
199709,   1.390,   2.345,   3.355,   5.037,  12.689,   0.982,   1.614,   2.098,   2.559,   3.079,   3.734,   4.640,   5.717,   7.813,  18.591
199710,   1.362,   2.368,   3.436,   5.063,  12.415,   0.888,   1.601,   2.073,   2.567,   3.114,   3.726,   4.536,   5.610,   7.654,  17.807
199711,   1.678,   2.966,   4.363,   6.461,  13.472,   1.113,   1.990,   2.572,   3.220,   3.894,   4.720,   5.632,   7.140,   9.196,  19.307
199712,   1.710,   3.035,   4.343,   6.685,  13.899,   1.252,   2.034,   2.653,   3.291,   4.106,   4.823,   5.855,   7.376,   9.577,  20.144
199801,   1.840,   3.156,   4.490,   7.058,  15.662,   1.323,   2.142,   2.755,   3.443,   4.106,   4.972,   6.059,   7.878,  10.679,  22.719
199802,   1.681,   2.846,   4.039,   6.008,  16.467,   1.281,   1.996,   2.576,   3.069,   3.717,   4.452,   5.277,   6.947,  10.535,  22.598
199803,   1.634,   2.741,   4.012,   6.201,  17.223,   1.199,   1.957,   2.496,   3.014,   3.749,   4.463,   5.284,   7.023,  10.602,  23.246
199804,   1.514,   2.560,   3.695,   5.619,  14.756,   1.083,   1.715,   2.296,   2.783,   3.367,   4.133,   4.985,   6.622,   9.579,  21.183
199805,   1.411,   2.415,   3.564,   5.629,  14.393,   1.102,   1.639,   2.121,   2.594,   3.173,   3.931,   4.807,   6.108,   9.023,  22.620
199806,   1.483,   2.422,   3.423,   5.199,  14.017,   1.063,   1.675,   2.153,   2.565,   3.086,   3.752,   4.474,   5.852,   8.593,  20.648
199807,   1.635,   2.552,   3.575,   5.484,  15.346,   1.165,   1.789,   2.305,   2.825,   3.301,   4.060,   4.964,   6.242,   9.006,  21.976
199808,   1.632,   2.709,   3.978,   5.742,  16.033,   1.180,   1.855,   2.437,   2.895,   3.581,   4.356,   5.211,   6.665,   9.735,  23.860
199809,   2.372,   4.056,   6.103,   9.017,  22.020,   1.402,   2.797,   3.632,   4.459,   5.389,   6.538,   8.053,  10.184,  14.432,  32.067
199810,   2.892,   5.544,   8.169,  13.030,  28.729,   1.663,   3.528,   4.870,   6.017,   7.600,   9.232,  11.566,  14.558,  19.910,  40.874
199811,   3.996,   7.214,  11.182,  18.323,  39.874,   2.542,   4.627,   6.453,   8.128,  10.105,  12.562,  15.891,  21.028,  28.576,  56.389
199812,   3.421,   6.365,   9.743,  16.933,  42.767,   2.665,   3.997,   5.594,   7.218,   8.718,  11.013,  14.485,  18.817,  26.961,  63.255
199901,   3.133,   5.343,   8.391,  13.849,  39.918,   2.183,   3.450,   4.738,   5.987,   7.496,   9.494,  12.110,  16.303,  23.937,  63.089
199902,   2.357,   4.111,   6.409,   9.820,  38.635,   1.423,   2.792,   3.672,   4.599,   5.679,   7.150,   8.782,  11.658,  18.040,  57.027
199903,   2.353,   4.308,   6.878,  10.826,  32.788,   1.719,   2.875,   3.804,   4.934,   6.083,   7.605,   9.272,  11.920,  17.467,  48.113
199904,   2.632,   4.390,   6.799,  10.425,  32.283,   1.797,   2.978,   3.903,   4.892,   6.086,   7.413,   9.386,  12.226,  17.387,  49.223
199905,   3.088,   4.981,   7.442,  11.814,  38.035,   2.033,   3.438,   4.344,   5.628,   6.847,   8.311,  10.113,  13.297,  19.629,  53.134
199906,   2.848,   4.984,   7.611,  11.882,  36.139,   1.878,   3.345,   4.362,   5.551,   6.780,   8.153,  10.305,  13.377,  18.757,  49.911
199907,   2.375,   4.427,   6.684,   9.890,  32.571,   1.653,   2.917,   3.979,   4.906,   6.068,   7.438,   8.916,  11.717,  16.543,  45.993
199908,   2.059,   3.423,   5.258,   8.353,  24.600,   1.369,   2.355,   3.016,   3.855,   4.900,   5.677,   7.084,   9.380,  13.167,  33.516
199909,   1.831,   3.201,   4.934,   7.720,  23.495,   1.221,   2.069,   2.864,   3.608,   4.345,   5.354,   6.879,   8.960,  13.008,  33.492
199910,   1.811,   3.183,   4.885,   8.127,  24.413,   1.214,   2.067,   2.793,   3.627,   4.441,   5.369,   6.790,   9.276,  13.593,  34.969
199911,   2.556,   4.278,   6.250,   9.310,  25.603,   1.507,   2.775,   3.529,   4.690,   5.721,   6.912,   8.516,  10.951,  15.283,  37.482
199912,   2.696,   4.363,   6.764,  10.204,  31.303,   1.672,   2.914,   3.872,   5.041,   6.189,   7.571,   9.434,  12.186,  18.137,  45.698
200001,   2.957,   5.055,   7.497,  11.190,  35.992,   1.816,   3.171,   4.279,   5.459,   6.644,   8.175,   9.988,  12.707,  18.927,  47.429
200002,   3.182,   5.548,   7.854,  12.528,  40.098,   2.139,   3.501,   4.786,   6.010,   7.215,   8.730,  11.193,  14.367,  19.834,  50.310
200003,   3.866,   6.074,   8.806,  13.700,  41.946,   2.412,   4.358,   5.388,   6.618,   7.931,   9.839,  12.225,  15.188,  21.921,  50.275
200004,   4.325,   7.772,  11.141,  16.234,  41.327,   3.144,   5.427,   7.190,   8.524,  10.302,  11.836,  14.355,  18.048,  23.760,  52.738
200005,   4.819,   8.135,  11.931,  16.639,  51.038,   3.375,   5.658,   7.458,   9.007,  10.634,  13.082,  15.103,  18.139,  26.709,  66.484
200006,   4.577,   7.746,  10.742,  15.774,  45.454,   2.930,   5.023,   6.832,   8.666,   9.883,  11.681,  14.052,  17.449,  23.811,  62.167
