This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on OP.

The portfolios are constructed at the end of June.  OP, operating profitability, is
operating profits (sales minus cost of goods sold, minus selling, general, and
administrative expenses, minus interest expense) divided by book equity
at the last fiscal year end of the prior calendar year.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

Please be aware that some of the value-weight averages of operating profitability for
deciles 1 and 10 are extreme. These are driven by extraordinary values of OP for
individual firms. We have spot checked the accounting data that produce the
extraordinary values and all the numbers we examined accurately reflect the
data in the firm's accounting statements.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
199210,    1.87,    1.89,    2.90,    1.46,    2.66,    1.86,    2.17,    3.21,    1.07,    2.18,    3.63,    1.69,    1.04,    2.60,    2.17,    2.17,    4.00,    2.61
199211,    7.92,    6.59,    8.21,    8.15,    6.73,    6.12,    7.69,    8.40,    8.49,    7.51,    6.97,    6.49,    6.11,    6.13,    7.60,    7.77,    8.30,    8.47
199212,    3.83,    3.94,    3.27,    4.00,    3.26,    4.12,    3.35,    3.54,    3.79,    4.37,    3.11,    3.42,    4.84,    3.47,    4.13,    2.62,    2.92,    4.01
199301,    7.91,    4.76,    5.04,    8.44,    6.09,    4.40,    3.55,    5.69,    9.44,    6.62,    5.66,    6.52,    2.86,    5.80,    3.59,    3.51,    5.72,    5.66
199302,   -1.35,   -1.05,   -2.26,   -1.48,   -0.67,   -0.74,   -1.86,   -2.54,   -2.31,    0.03,   -0.79,   -0.56,   -0.14,   -1.29,   -2.15,   -1.59,   -1.99,   -2.96
199303,    2.69,    2.83,    2.47,    2.57,    2.97,    2.98,    2.41,    2.57,    2.16,    3.32,    3.16,    2.77,    3.19,    2.79,    2.59,    2.25,    2.22,    2.84
199304,   -1.11,   -2.17,   -3.66,   -1.20,   -1.13,   -2.28,   -3.14,   -3.71,   -1.29,   -1.03,   -0.78,   -1.48,   -1.33,   -3.14,   -2.70,   -3.55,   -3.66,   -3.75
199305,    5.82,    4.01,    3.49,    6.37,    3.98,    3.67,    3.69,    3.62,    7.22,    4.85,    3.51,    4.46,    4.02,    3.35,    4.22,    3.19,    3.48,    3.72
199306,    2.43,    0.31,    0.62,    2.91,    0.36,    0.62,   -0.05,    0.81,    3.62,    1.65,    0.46,    0.26,    0.48,    0.75,   -0.25,    0.15,    1.18,    0.53
199307,    0.91,    1.28,    0.08,    0.80,    1.31,    1.80,    0.37,   -0.04,    0.61,    1.24,    1.43,    1.17,    2.11,    1.42,    0.35,    0.40,   -0.79,    0.50
199308,    4.35,    3.79,    4.11,    4.39,    3.96,    3.83,    3.62,    4.37,    4.90,    3.23,    4.19,    3.71,    3.85,    3.81,    3.78,    3.41,    4.47,    4.30
199309,    3.13,    2.42,    2.16,    3.23,    3.09,    2.10,    1.99,    2.26,    3.46,    2.74,    2.66,    3.54,    2.49,    1.63,    2.06,    1.91,    1.93,    2.50
199310,    4.86,    2.48,    4.36,    5.39,    2.46,    2.59,    3.14,    4.40,    5.70,    4.72,    2.45,    2.47,    2.20,    3.07,    2.26,    4.24,    3.38,    5.15
199311,   -2.90,   -1.72,   -2.07,   -3.27,   -2.11,   -1.24,   -1.99,   -1.87,   -3.82,   -2.06,   -1.23,   -3.07,   -0.64,   -1.97,   -1.49,   -2.61,   -1.79,   -1.93
199312,   -0.32,    2.69,    2.39,   -0.94,    2.88,    2.80,    2.59,    2.03,   -1.44,    0.14,    2.54,    3.25,    2.36,    3.34,    1.97,    3.37,    1.65,    2.30
199401,    6.97,    3.27,    3.90,    7.45,    4.38,    3.34,    3.31,    3.76,    7.90,    6.46,    4.82,    3.91,    3.33,    3.35,    2.55,    4.26,    3.48,    3.97
199402,   -1.22,    0.39,   -0.51,   -1.20,   -0.66,    0.70,   -0.23,   -0.47,   -1.56,   -0.41,   -1.33,    0.05,    1.62,   -0.42,    0.08,   -0.62,   -0.85,   -0.20
199403,   -4.69,   -4.18,   -4.89,   -4.67,   -4.58,   -4.28,   -4.11,   -5.04,   -5.14,   -3.64,   -4.79,   -4.36,   -4.69,   -3.77,   -3.82,   -4.48,   -4.38,   -5.51
199404,   -2.73,   -0.12,   -0.53,   -3.35,    0.45,   -0.28,   -0.85,   -0.34,   -4.45,   -0.98,    0.06,    0.87,   -0.08,   -0.52,   -0.70,   -1.04,   -0.12,   -0.50
199405,   -0.37,   -0.37,    0.09,   -0.24,   -1.01,   -0.55,    0.99,   -0.39,   -0.36,    0.03,   -0.96,   -1.08,   -1.41,    0.52,    0.64,    1.42,    0.45,   -1.01
199406,   -4.30,   -2.11,   -3.23,   -4.51,   -2.64,   -1.99,   -2.66,   -3.40,   -5.62,   -2.15,   -3.36,   -1.88,   -2.05,   -1.93,   -2.55,   -2.79,   -2.88,   -3.77
199407,    0.93,    1.76,    1.92,    0.86,    1.37,    1.89,    2.07,    1.74,    0.47,    1.74,    1.23,    1.50,    1.89,    1.89,    1.85,    2.30,    1.79,    1.70
199408,    3.55,    4.06,    4.80,    3.17,    4.41,    4.04,    4.54,    4.91,    2.97,    3.61,    5.11,    3.76,    3.33,    4.74,    4.51,    4.57,    3.81,    5.81
199409,    1.18,    0.54,    0.32,    1.16,    1.53,    0.21,    0.02,    0.26,    1.11,    1.27,    1.29,    1.76,    0.27,    0.15,   -0.40,    0.46,    0.31,    0.22
199410,   -0.27,    0.40,    0.89,   -0.72,    0.91,    0.43,    0.23,    1.32,   -1.06,    0.03,    1.59,    0.29,    0.05,    0.79,    0.49,   -0.03,    0.12,    2.31
199411,   -4.47,   -3.45,   -3.91,   -4.71,   -3.31,   -2.89,   -4.39,   -3.94,   -5.06,   -3.92,   -3.47,   -3.17,   -2.70,   -3.08,   -4.91,   -3.84,   -3.69,   -4.15
199412,   -3.22,    0.36,   -0.20,   -3.91,    0.07,   -0.06,    0.87,   -0.61,   -5.46,   -0.43,   -0.39,    0.49,    0.04,   -0.16,    1.01,    0.73,   -0.55,   -0.67
199501,    4.13,    2.20,    2.87,    4.58,    2.65,    1.47,    2.54,    3.06,    5.22,    3.14,    2.27,    3.00,    1.08,    1.85,    2.61,    2.46,    1.67,    4.22
199502,    2.55,    3.59,    3.71,    2.22,    3.41,    3.62,    4.30,    3.44,    2.21,    2.23,    3.88,    2.99,    3.67,    3.56,    4.32,    4.29,    4.05,    2.94
199503,    1.87,    1.51,    1.97,    1.84,    1.45,    1.91,    1.54,    2.15,    1.45,    2.70,    2.01,    0.93,    1.90,    1.91,    1.50,    1.58,    2.84,    1.59
199504,    2.94,    1.98,    2.01,    2.93,    2.62,    1.87,    2.05,    1.88,    2.93,    2.91,    2.99,    2.29,    2.02,    1.72,    1.81,    2.29,    2.35,    1.50
199505,    1.87,    1.87,    2.44,    1.74,    1.71,    2.07,    2.35,    2.57,    1.85,    1.49,    2.39,    1.09,    1.96,    2.17,    2.52,    2.16,    2.25,    2.84
199506,    6.65,    4.15,    4.68,    7.15,    4.87,    3.80,    3.76,    5.05,    8.24,    4.79,    4.65,    5.07,    3.29,    4.30,    3.64,    3.88,    4.22,    5.75
199507,    5.84,    5.50,    6.56,    6.07,    5.00,    5.44,    5.83,    7.15,    6.71,    4.50,    4.95,    5.05,    5.34,    5.55,    6.24,    5.46,    5.93,    8.38
199508,    4.69,    2.15,    2.51,    4.99,    2.48,    3.01,    1.92,    2.55,    5.70,    3.28,    3.52,    1.31,    2.75,    3.28,    1.38,    2.42,    2.66,    2.44
199509,    3.57,    2.15,    2.38,    3.87,    2.43,    2.15,    2.24,    2.21,    4.24,    2.98,    2.41,    2.45,    2.52,    1.75,    1.75,    2.70,    2.16,    2.26
199510,   -5.53,   -3.46,   -3.60,   -5.91,   -4.08,   -3.45,   -2.72,   -4.05,   -6.54,   -4.41,   -4.08,   -4.08,   -3.75,   -3.12,   -2.67,   -2.76,   -3.42,   -4.69
199511,    0.43,    2.80,    3.33,    0.06,    2.06,    3.12,    2.83,    3.56,   -1.14,    2.94,    1.84,    2.30,    3.54,    2.67,    2.73,    2.92,    3.99,    3.12
199512,    0.65,    0.77,    0.30,    0.45,    1.24,    0.66,    1.02,   -0.24,    0.73,   -0.22,    1.44,    1.01,    0.75,    0.57,    0.70,    1.33,    0.68,   -1.17
199601,    4.54,    1.06,    1.48,    5.38,    1.75,    0.56,    1.04,    1.56,    6.98,    1.55,    1.38,    2.18,    0.12,    1.03,    0.72,    1.34,    1.25,    1.88
199602,    4.56,    2.69,    3.42,    5.05,    2.46,    2.82,    2.99,    3.70,    5.59,    3.75,    2.73,    2.16,    2.52,    3.14,    3.09,    2.90,    3.74,    3.67
199603,    2.86,    2.98,    2.69,    2.79,    3.05,    2.56,    3.58,    2.39,    2.72,    2.94,    3.12,    2.97,    2.36,    2.77,    3.93,    3.25,    2.39,    2.38
199604,    6.97,    4.65,    5.54,    7.24,    5.36,    4.28,    5.11,    5.93,    7.11,    7.55,    5.96,    4.67,    4.29,    4.26,    5.44,    4.81,    5.21,    6.66
199605,    9.63,    4.81,    4.49,   10.79,    5.78,    4.48,    3.58,    4.90,   12.07,    7.71,    5.21,    6.44,    4.65,    4.29,    3.41,    3.74,    4.78,    5.02
199606,   -4.24,   -1.89,   -2.39,   -4.46,   -2.68,   -1.89,   -1.58,   -3.00,   -5.06,   -3.02,   -3.40,   -1.85,   -1.96,   -1.81,   -1.93,   -1.26,   -2.85,   -3.16
199607,  -10.12,   -6.40,   -7.42,  -10.76,   -6.88,   -6.32,   -6.33,   -8.00,  -12.50,   -6.53,   -7.16,   -6.55,   -5.67,   -7.05,   -6.43,   -6.24,   -7.35,   -8.55
199608,    4.27,    4.87,    5.13,    4.21,    4.64,    5.20,    4.95,    4.85,    4.03,    4.67,    4.55,    4.75,    4.79,    5.67,    4.23,    5.70,    4.23,    5.40
199609,    2.44,    3.59,    3.79,    2.26,    2.80,    3.91,    4.03,    3.86,    1.95,    3.03,    3.24,    2.26,    3.62,    4.23,    4.39,    3.66,    3.36,    4.29
199610,   -3.70,   -0.12,   -0.66,   -4.31,   -0.61,   -0.17,    0.15,   -1.07,   -5.83,   -0.63,   -0.93,   -0.22,    0.06,   -0.43,    0.12,    0.17,   -0.88,   -1.23
199611,    1.17,    4.51,    4.08,    0.68,    3.38,    5.04,    4.85,    3.60,   -0.52,    3.61,    3.41,    3.35,    4.45,    5.70,    4.65,    5.07,    5.08,    2.30
199612,   -1.94,    1.19,    0.70,   -2.57,    1.23,    0.96,    1.20,    0.49,   -3.52,   -0.27,    0.93,    1.60,    1.73,    0.09,    1.27,    1.13,    0.61,    0.39
199701,    8.60,    3.93,    4.70,    9.20,    5.31,    3.62,    4.12,    4.84,   10.90,    5.11,    5.85,    4.64,    3.18,    4.10,    3.84,    4.42,    4.11,    5.48
199702,   -2.02,   -0.28,   -1.11,   -2.20,   -0.70,   -0.47,   -0.32,   -1.37,   -2.60,   -1.24,   -1.18,   -0.11,   -0.59,   -0.33,   -0.07,   -0.59,   -0.45,   -2.18
199703,   -6.17,   -3.33,   -4.08,   -6.60,   -3.81,   -3.07,   -3.86,   -4.24,   -7.70,   -3.98,   -4.23,   -3.30,   -2.81,   -3.36,   -3.96,   -3.75,   -3.75,   -4.67
199704,   -3.59,   -0.61,   -0.12,   -4.07,   -1.26,   -0.62,    0.90,   -1.08,   -4.94,   -2.03,   -1.39,   -1.10,   -0.92,   -0.29,    0.00,    1.84,   -0.22,   -1.84
199705,    8.86,    9.11,   10.23,    8.62,    9.77,    9.04,    9.33,   10.34,    8.09,    9.88,    9.90,    9.61,   10.00,    7.96,    8.68,   10.01,   10.10,   10.55
199706,    3.94,    4.85,    4.83,    3.53,    5.19,    4.91,    5.38,    4.45,    3.05,    4.65,    5.77,    4.47,    5.41,    4.35,    5.15,    5.61,    4.25,    4.63
199707,    4.24,    6.01,    6.24,    3.77,    5.81,    6.42,    6.79,    5.63,    3.27,    5.21,    6.34,    5.13,    6.24,    6.63,    6.16,    7.47,    6.75,    4.58
199708,    4.37,    2.27,    2.29,    4.55,    3.21,    2.16,    1.99,    2.37,    4.69,    4.17,    3.53,    2.81,    1.99,    2.36,    1.88,    2.12,    1.76,    2.96
199709,    9.26,    7.90,    7.41,    9.23,    9.14,    7.74,    7.24,    7.45,    9.62,    8.12,    9.39,    8.82,    7.74,    7.75,    7.16,    7.33,    7.29,    7.59
199710,   -2.00,   -1.73,   -2.68,   -1.93,   -1.94,   -1.68,   -2.33,   -2.79,   -1.73,   -2.49,   -2.33,   -1.43,   -1.76,   -1.58,   -2.20,   -2.46,   -2.25,   -3.30
199711,   -3.71,    0.30,   -0.01,   -4.48,   -0.28,    0.39,    0.75,   -0.29,   -5.52,   -1.53,   -0.24,   -0.34,    0.14,    0.66,    0.90,    0.58,   -0.54,   -0.06
199712,   -5.84,    1.32,   -0.01,   -7.13,    0.25,    1.52,    1.67,   -0.89,   -9.20,   -1.25,   -0.14,    0.75,    1.11,    1.98,    1.56,    1.79,   -0.46,   -1.31
199801,    2.73,   -0.81,    0.40,    3.35,   -0.08,   -1.04,   -1.02,    1.03,    4.40,    0.38,   -0.05,   -0.13,   -1.10,   -0.97,   -1.14,   -0.89,    1.03,    1.02
199802,    6.15,    6.43,    7.03,    5.87,    6.90,    6.19,    7.34,    6.81,    5.54,    6.80,    7.39,    6.25,    5.78,    6.64,    7.20,    7.50,    7.58,    6.06
199803,    5.27,    4.87,    4.13,    5.73,    4.01,    4.48,    4.79,    4.21,    5.95,    5.12,    3.25,    5.02,    4.09,    4.91,    5.56,    3.96,    3.76,    4.65
199804,    3.08,    2.19,    1.96,    3.10,    3.08,    1.89,    1.70,    2.05,    3.53,    1.89,    2.98,    3.22,    1.98,    1.79,    1.64,    1.77,    2.37,    1.74
199805,   -4.35,   -4.22,   -4.80,   -4.53,   -3.73,   -4.18,   -4.32,   -5.19,   -5.06,   -3.05,   -3.56,   -3.96,   -4.42,   -3.91,   -4.64,   -3.98,   -4.44,   -5.93
199806,   -3.68,   -1.61,   -0.70,   -3.95,   -2.30,   -1.47,   -1.04,   -0.69,   -4.77,   -1.67,   -2.46,   -2.09,   -1.75,   -1.16,   -1.34,   -0.72,   -0.81,   -0.57
199807,   -5.75,   -5.93,   -5.40,   -5.81,   -5.79,   -5.83,   -6.15,   -4.87,   -5.46,   -6.79,   -5.42,   -6.15,   -5.74,   -5.92,   -5.87,   -6.44,   -7.15,   -2.66
199808,  -21.75,  -17.41,  -18.71,  -22.40,  -17.62,  -17.08,  -18.04,  -19.19,  -23.62,  -19.00,  -17.94,  -17.30,  -16.58,  -17.61,  -18.31,  -17.76,  -19.52,  -18.88
199809,    4.26,    4.31,    3.41,    4.28,    4.20,    4.45,    4.14,    3.02,    4.37,    4.02,    4.20,    4.21,    5.03,    3.85,    4.09,    4.19,    2.58,    3.45
199810,    2.26,    4.52,    5.41,    2.19,    3.72,    4.35,    4.93,    5.51,    1.94,    2.86,    2.71,    4.71,    4.53,    4.17,    4.67,    5.21,    7.40,    3.66
199811,   10.41,    4.94,    5.95,   11.11,    5.75,    5.33,    4.51,    6.29,   12.46,    7.43,    6.38,    5.14,    5.40,    5.26,    3.77,    5.29,    5.43,    7.13
199812,    1.92,    2.65,    3.50,    2.03,    1.92,    2.59,    3.41,    3.32,    1.71,    2.88,    1.32,    2.49,    3.64,    1.50,    2.98,    3.86,    2.65,    3.99
199901,   10.73,    1.56,    3.60,   12.14,    1.96,    1.58,    2.76,    3.53,   14.99,    4.56,    2.67,    1.28,    1.17,    2.02,    1.85,    3.73,    2.21,    4.85
199902,   -5.05,   -5.08,   -4.79,   -4.89,   -5.74,   -5.06,   -4.37,   -5.08,   -4.81,   -5.09,   -5.93,   -5.56,   -4.16,   -5.99,   -4.50,   -4.23,   -4.88,   -5.27
199903,   -1.30,   -1.77,   -0.71,   -1.10,   -2.23,   -2.17,   -0.74,   -0.60,   -0.96,   -1.45,   -2.46,   -2.01,   -1.95,   -2.41,   -0.55,   -0.95,   -0.20,   -0.99
199904,    8.55,    8.44,    8.83,    8.48,    8.14,    7.87,   10.02,    8.81,    8.80,    7.65,    8.96,    7.36,    7.57,    8.19,   11.09,    8.87,    9.21,    8.40
199905,    4.58,    3.40,    2.19,    4.81,    4.07,    2.73,    3.31,    1.56,    4.74,    4.98,    3.31,    4.79,    2.62,    2.85,    3.19,    3.44,    2.02,    1.11
199906,    3.86,    4.24,    3.60,    3.86,    3.60,    4.34,    4.52,    3.48,    3.76,    4.11,    3.87,    3.34,    5.33,    3.32,    5.14,    3.85,    4.98,    1.98
199907,    2.07,   -0.67,   -0.18,    2.45,    0.11,   -0.52,   -1.08,   -0.04,    2.93,    1.24,    0.39,   -0.19,   -0.67,   -0.37,   -1.71,   -0.43,   -0.31,    0.22
199908,   -3.08,   -3.48,   -4.06,   -3.04,   -3.31,   -3.77,   -3.92,   -3.59,   -3.19,   -2.68,   -3.23,   -3.39,   -3.74,   -3.81,   -2.93,   -4.96,   -3.35,   -3.83
199909,   -1.18,   -2.31,   -2.41,   -0.87,   -2.04,   -2.51,   -2.90,   -2.19,    0.29,   -3.74,   -2.55,   -1.52,   -2.31,   -2.72,   -2.95,   -2.84,   -0.57,   -3.81
199910,   -0.06,   -0.82,   -0.66,    0.17,   -1.35,   -0.39,   -0.09,   -1.27,    0.51,   -0.66,   -1.07,   -1.63,   -0.20,   -0.60,   -0.68,    0.53,   -0.82,   -1.71
199911,   13.30,    3.72,    4.83,   15.02,    5.08,    3.48,    3.33,    5.62,   18.64,    6.11,    5.79,    4.35,    4.02,    2.90,    3.40,    3.26,    4.68,    6.56
199912,   11.97,    3.37,    5.39,   13.49,    5.42,    2.62,    3.37,    5.74,   17.02,    4.78,    5.32,    5.52,    2.01,    3.26,    2.11,    4.70,    3.77,    7.68
200001,   11.33,   -0.36,   -2.47,   13.51,    1.44,   -1.19,   -2.14,   -1.74,   17.24,    4.33,    1.79,    1.09,   -0.87,   -1.53,   -0.44,   -3.92,   -3.20,   -0.28
200002,   21.61,    3.98,    1.63,   24.80,    6.81,    3.99,    1.13,    1.86,   31.08,    9.38,    7.62,    5.98,    2.16,    5.93,    1.08,    1.17,    1.64,    2.08
200003,   -1.75,    4.08,    5.39,   -2.78,    2.78,    4.20,    5.57,    5.31,   -4.32,    1.02,    2.75,    2.82,    4.27,    4.13,    5.61,    5.53,    6.34,    4.28
200004,  -12.55,   -2.17,   -3.50,  -14.40,   -4.12,   -1.43,   -2.04,   -3.98,  -17.90,   -5.80,   -4.38,   -3.86,   -1.02,   -1.85,   -1.51,   -2.59,   -3.39,   -4.57
200005,   -8.12,   -2.16,   -2.64,   -9.02,   -3.29,   -2.33,   -1.15,   -3.54,  -11.07,   -4.00,   -4.14,   -2.42,   -1.60,   -3.09,   -1.40,   -0.88,   -4.47,   -2.61
200006,   10.66,    3.42,    2.40,   11.75,    5.77,    2.75,    1.31,    3.21,   14.16,    5.82,    5.85,    5.69,    2.84,    2.67,    1.76,    0.84,    1.48,    4.99
200007,   -4.47,    1.00,    1.41,   -5.36,   -0.15,    1.05,    2.16,    1.11,   -6.84,   -1.07,   -0.19,   -0.10,    0.89,    1.21,    2.42,    1.91,    1.18,    1.03
200008,    6.92,    5.82,    6.03,    7.16,    6.36,    5.56,    5.09,    6.41,    7.46,    6.28,    5.76,    7.01,    5.13,    6.02,    4.76,    5.41,    7.36,    5.27
200009,   -5.87,   -1.09,   -1.64,   -6.93,   -1.06,   -0.61,   -1.46,   -2.03,   -8.32,   -2.92,   -0.84,   -1.29,   -1.17,    0.00,   -1.93,   -1.02,   -1.41,   -2.78
200010,   -9.04,   -2.85,   -1.27,  -10.20,   -4.07,   -2.21,   -1.46,   -1.33,  -11.86,   -5.43,   -3.46,   -4.73,   -2.01,   -2.42,   -1.76,   -1.17,   -0.70,   -2.11
200011,  -17.04,   -4.75,   -5.49,  -19.00,   -7.10,   -4.63,   -3.49,   -6.25,  -22.71,   -8.42,   -7.69,   -6.45,   -4.94,   -4.31,   -2.63,   -4.28,   -5.49,   -7.21
200012,   -5.69,    4.32,    4.63,   -7.51,    3.27,    4.39,    5.78,    3.67,  -10.41,    0.67,    3.08,    3.47,    4.23,    4.55,    5.38,    6.15,    5.23,    1.70
200101,   34.23,   12.10,   12.98,   37.60,   15.79,   11.06,   12.45,   13.69,   43.53,   20.95,   18.21,   13.17,   12.07,    9.97,   13.11,   11.84,   10.01,   18.35
200102,  -10.72,   -2.34,   -2.15,  -11.92,   -3.74,   -2.50,   -1.96,   -2.27,  -14.69,   -4.24,   -5.05,   -2.34,   -2.59,   -2.41,   -1.94,   -1.97,   -2.15,   -2.42
200103,   -9.16,   -2.87,   -3.65,  -10.54,   -2.68,   -3.06,   -2.56,   -4.31,  -12.74,   -4.45,   -2.58,   -2.79,   -3.73,   -2.33,   -2.52,   -2.61,   -5.26,   -3.09
200104,    8.58,    6.05,    6.31,    8.87,    5.87,    6.70,    6.14,    6.80,    9.46,    7.23,    7.25,    4.39,    7.18,    6.19,    6.81,    5.53,    5.98,    7.84
200105,    7.42,    5.67,    5.82,    7.54,    6.56,    5.70,    5.68,    5.42,    7.51,    7.61,    6.88,    6.22,    5.73,    5.68,    4.83,    6.46,    5.12,    5.81
200106,    0.43,    3.07,    2.24,   -0.06,    3.10,    2.93,    2.72,    1.94,   -1.04,    2.58,    2.67,    3.56,    2.73,    3.15,    2.72,    2.72,    2.40,    1.35
200107,   -5.47,    0.56,   -0.21,   -6.53,    0.46,    0.31,    0.50,   -0.58,   -8.82,   -0.31,   -0.07,    1.02,    0.29,    0.34,    0.51,    0.50,    0.26,   -1.43
200108,   -5.48,   -1.33,   -2.54,   -6.08,   -1.66,   -1.70,   -1.25,   -3.17,   -7.67,   -1.85,   -2.46,   -0.81,   -1.82,   -1.57,   -1.15,   -1.36,   -3.47,   -2.88
200109,  -14.82,  -10.20,  -12.66,  -15.69,  -10.29,  -10.23,  -11.23,  -12.88,  -17.42,  -11.19,  -10.49,  -10.09,  -10.21,  -10.26,  -10.27,  -12.26,  -12.38,  -13.38
200110,   11.17,    4.16,    5.60,   12.16,    6.04,    3.28,    4.48,    5.90,   14.54,    6.00,    6.26,    5.81,    3.85,    2.63,    3.97,    5.03,    5.07,    6.74
200111,    9.20,    6.27,    6.78,    9.76,    6.11,    6.20,    7.04,    6.74,   10.76,    7.19,    6.46,    5.76,    6.75,    5.58,    7.21,    6.87,    7.51,    5.96
200112,    6.92,    5.80,    5.74,    7.27,    5.70,    5.94,    5.46,    5.51,    7.92,    5.61,    5.18,    6.23,    5.18,    6.80,    4.81,    6.15,    5.98,    5.03
200201,    1.89,    2.25,    1.77,    1.79,    2.95,    1.79,    1.94,    1.45,    1.70,    2.01,    2.39,    3.53,    2.01,    1.52,    1.54,    2.35,    2.85,    0.04
200202,   -6.62,   -0.25,   -0.28,   -7.60,   -1.10,   -0.09,   -0.07,   -0.60,   -9.34,   -3.22,   -1.79,   -0.38,    0.14,   -0.36,   -0.44,    0.30,   -0.65,   -0.55
200203,    8.43,    7.88,    8.99,    8.32,    8.34,    7.55,    8.99,    8.97,    7.99,    9.15,    8.94,    7.72,    7.58,    7.52,    8.95,    9.03,    8.65,    9.30
200204,   -2.54,    3.39,    1.24,   -3.67,    2.97,    3.83,    2.70,    0.52,   -5.84,    1.78,    2.97,    2.97,    3.00,    4.78,    2.91,    2.49,    0.16,    0.90
200205,   -3.57,   -0.90,   -1.65,   -4.31,   -0.61,   -0.52,   -1.35,   -1.85,   -5.12,   -2.30,   -0.02,   -1.22,   -1.26,    0.33,   -1.41,   -1.29,   -2.20,   -1.49
200206,   -8.89,   -3.63,   -5.62,   -9.74,   -4.31,   -3.57,   -3.86,   -6.44,  -11.49,   -5.44,   -4.82,   -3.78,   -3.61,   -3.53,   -3.56,   -4.17,   -6.21,   -6.69
200207,  -13.11,  -10.28,  -10.94,  -13.31,  -11.68,  -10.09,  -10.56,  -10.46,  -13.60,  -12.36,  -12.22,  -11.14,  -10.20,   -9.98,   -9.45,  -11.75,  -10.10,  -10.81
200208,   -0.52,    0.86,    1.14,   -0.73,    0.65,    0.86,    1.47,    0.57,   -0.86,   -0.33,    0.47,    0.84,    1.42,    0.25,    0.90,    2.09,    0.86,    0.27
200209,  -10.71,   -5.93,   -6.99,  -11.32,   -6.99,   -6.22,   -5.81,   -7.31,  -12.68,   -6.91,   -8.01,   -5.96,   -6.13,   -6.31,   -5.22,   -6.46,   -6.89,   -7.71
200210,    6.58,    3.20,    1.75,    7.15,    3.84,    3.14,    2.19,    1.84,    8.42,    3.12,    4.04,    3.63,    2.62,    3.71,    2.72,    1.62,    1.84,    1.84
200211,   18.03,    7.00,    7.42,   20.03,    8.65,    7.22,    5.74,    7.94,   22.61,   11.87,    9.29,    8.02,    7.47,    6.94,    4.99,    6.55,    6.31,    9.52
200212,   -7.90,   -2.21,   -1.88,   -8.92,   -3.00,   -2.19,   -1.83,   -1.89,  -10.60,   -3.65,   -3.47,   -2.52,   -2.23,   -2.14,   -1.81,   -1.86,   -2.05,   -1.74
200301,    1.42,   -1.19,   -1.99,    1.69,    0.06,   -1.60,   -1.99,   -1.86,    1.94,    0.93,    0.24,   -0.12,   -1.26,   -1.97,   -1.80,   -2.19,   -2.47,   -1.27
200302,   -3.06,   -1.78,   -2.48,   -2.97,   -3.08,   -1.45,   -1.72,   -2.59,   -3.22,   -2.20,   -3.43,   -2.73,   -1.73,   -1.15,   -1.18,   -2.30,   -2.33,   -2.85
200303,    1.10,    0.77,    1.50,    1.30,    0.46,    0.94,    0.66,    1.95,    1.69,    0.12,    0.28,    0.65,    1.78,    0.04,    0.57,    0.76,    1.62,    2.27
200304,   11.96,    7.78,    8.17,   12.93,    7.70,    8.10,    7.99,    8.01,   14.18,    9.21,    7.98,    7.42,    7.89,    8.33,    7.55,    8.45,    7.51,    8.51
200305,   19.25,    8.25,    9.07,   21.10,   10.59,    7.76,    8.87,    8.39,   24.75,   10.35,   11.71,    9.47,    7.62,    7.91,    7.65,   10.18,    7.74,    9.04
200306,    6.37,    3.12,    3.83,    6.87,    4.21,    2.48,    3.13,    4.33,    7.91,    3.85,    4.34,    4.08,    2.50,    2.46,    3.24,    3.02,    2.91,    5.74
200307,    9.03,    5.65,    5.42,    9.41,    6.74,    5.65,    5.93,    4.58,   10.40,    6.82,    7.31,    6.16,    5.27,    6.02,    5.04,    6.93,    5.09,    4.05
